('BeYPqR9aw00', 8.89752980101954e-06)
('972Mt3TlSfc', 8.896562940684825e-06)
('pEFrh2G8LHc', 8.889424643005067e-06)
('0mwJ-ivW1Sk', 8.888741883006908e-06)
('bn1G8M3zzes', 8.886016558951942e-06)
('MePzWtHqrso', 8.885493082229436e-06)
('xQdJg06Sxmw', 8.88354314350884e-06)
('5eIYqSDbwjM', 8.876561280677692e-06)
('moWgLV5cRac', 8.87541995183356e-06)
('uknj5_iF6YU', 8.87541995183356e-06)
('LUBfFoPzw9M', 8.87541995183356e-06)
('CNORAToRk7o', 8.87541995183356e-06)
('MJ5LDT5zzmE', 8.87541995183356e-06)
('yKz1WM8qxf4', 8.87541995183356e-06)
('iThBOKDnyUo', 8.873710501921242e-06)
('BiMtQ9sE-wk', 8.870138538074118e-06)
('mwsb2GhrQJk', 8.870138538074118e-06)
('iEd2W0vRNKs', 8.870138538074118e-06)
('pE3S3sgDrl0', 8.870041586891304e-06)
('KtG7-0mKG4c', 8.868511691229942e-06)
('_OH2dHvnUF4', 8.866264528660257e-06)
('Z-ikdvKNRkQ', 8.866042809667062e-06)
('FlKLLVA8Mzg', 8.86484283543456e-06)
('TL1Mf21TzIo', 8.863166050139086e-06)
('T5QM9MKjM3E', 8.861624845650965e-06)
('iHdky55Wnc8', 8.861537122153468e-06)
('J16NTb8kTCw', 8.859918162857021e-06)
('Op2K9_S21fE', 8.85858200827588e-06)
('obj_OYB6y3w', 8.858174459283827e-06)
('KjB9ExctX3s', 8.857941947973492e-06)
('WUM1riMZAOE', 8.85340528990464e-06)
('Gue20KQT6Uw', 8.85340528990464e-06)
('dtG5m7P56vk', 8.85056377277766e-06)
('yM1js9x5jvY', 8.849608933409877e-06)
('eFotLR3qDmQ', 8.849608933409877e-06)
('7QLomLsArm4', 8.849608933409877e-06)
('v5h4uhwWW68', 8.849608933409877e-06)
('eUbS5qor7kI', 8.849608933409877e-06)
('_K8gZoWRPoQ', 8.849088814832895e-06)
('L2s9r2HKB7U', 8.84829030261644e-06)
('NNfa_KiVlOs', 8.846521436545304e-06)
('V0Y5sTchMYs', 8.845228687970224e-06)
('k1oPEfa9Lws', 8.842106834224912e-06)
('pXF5u7LNqXw', 8.839488462277436e-06)
('dcJUb0XYEvk', 8.838278477806765e-06)
('f_5JfKo_sDg', 8.835976309040393e-06)
('XpMIRJLtMFM', 8.834908621834108e-06)
('4c1xlBwzWZ8', 8.834908621834108e-06)
('qHuht76GGSw', 8.834514997000925e-06)
('_MYkvrkFYRA', 8.83434807741421e-06)
('W0ydAgfyS1U', 8.833496950062864e-06)
('8pq9eDi4Rz4', 8.829507738672e-06)
('uANHIRqXR2I', 8.826325622428758e-06)
('M6ZyM7HfWxY', 8.826325622428758e-06)
('H1ghGJUwawM', 8.826325622428758e-06)
('2-aIGwQF0K0', 8.826325622428758e-06)
('5FHYdy0XU-0', 8.826325622428758e-06)
('arWhH-BxZfA', 8.826325622428758e-06)
('_6q2uiWV33s', 8.826325622428758e-06)
('uqdU4F8J2M0', 8.826135935844917e-06)
('hqtgVim_mVI', 8.825725192093904e-06)
('5T_LlLkEjzY', 8.825725192093904e-06)
('7EY69_NrsH0', 8.825413687814952e-06)
('ABD1hFJHJiY', 8.821741771123416e-06)
('9vGKXwY3vmg', 8.821697121000729e-06)
('q__guTHPufQ', 8.82093628658848e-06)
('pXPfpMAy0qI', 8.820721324487002e-06)
('HkDUg8AWCEY', 8.820704074278907e-06)
('q7XAdHaNGpk', 8.81795892287408e-06)
('UxdquFx4niM', 8.817349862469325e-06)
('GHr9wj1n5nE', 8.817349862469325e-06)
('vqr2q3YPu4E', 8.816648266879322e-06)
('5UCmo31FNpc', 8.816648266879322e-06)
('PK12XrnHcxs', 8.816648266879322e-06)
('EoCeT1_XZu4', 8.816648266879322e-06)
('pBFgW316nU4', 8.815864254528753e-06)
('_LjPu3teicU', 8.815864254528753e-06)
('svfxSscxh8o', 8.814967938917375e-06)
('F_5Atdx6zNk', 8.81473563380646e-06)
('sWVtpT1O2KM', 8.812433891432777e-06)
('OKIk77CvCqU', 8.81093645577679e-06)
('PrDkRENpCr8', 8.808686912242945e-06)
('KxTtJSqmr1Q', 8.807894126634442e-06)
('I1L26eLQJe8', 8.803339599811082e-06)
('HVzr398B01s', 8.802949561293573e-06)
('KGGuvgHilpk', 8.802239476290623e-06)
('EymYwYc43iE', 8.801586665456021e-06)
('oP92Uaf5jA0', 8.79943566710312e-06)
('TgdfkS9exsk', 8.798260854312986e-06)
('CflxHVY3F7I', 8.798057569190544e-06)
('iTqJiWQHEL4', 8.795342409576451e-06)
('7vMQshqJVu8', 8.795120658963963e-06)
('snwT2x2ragw', 8.791202458441162e-06)
('h8uhJ_RriDk', 8.789933553777927e-06)
('UCHDBf9dJY8', 8.781768725835098e-06)
('CfegLm1ZuP4', 8.779369818234707e-06)
('BUqYcuiIBsg', 8.778677698489726e-06)
('BEjk1Ruu2FQ', 8.778347636108427e-06)
('lzGMvr0Au7U', 8.775648299461355e-06)
('QtzzVLAVWKw', 8.774802267283913e-06)
('2J1yngLiqWg', 8.772236315046633e-06)
('F_PDkUlRcYA', 8.772236315046633e-06)
('Sngp8gVyFQs', 8.76873232237383e-06)
('nC89x3ngg1M', 8.76844416315136e-06)
('Koqkj63udKI', 8.767627711616565e-06)
('y89PexZ0tek', 8.767433787127135e-06)
('MBwEd_g62Hk', 8.766005642361622e-06)
('EH1hVTnjKWw', 8.765548939416033e-06)
('ssrUTvqXcwU', 8.765548939416033e-06)
('fkrq1TtrsJo', 8.765548939416033e-06)
('li8tP9-WVhI', 8.765548939416033e-06)
('1Baldqqrm4E', 8.765548939416033e-06)
('xv7Q_Qt8RYs', 8.761763287758682e-06)
('w8QZjxdP59A', 8.761290679898283e-06)
('qU0OFt3Lk74', 8.760389670844189e-06)
('Undqkedu-VM', 8.760389670844189e-06)
('8IX3vtwmdMY', 8.757443765500367e-06)
('6ZCOCUTY5k8', 8.75727343794928e-06)
('Wkz1ecxrQO4', 8.75727343794928e-06)
('XFWONHgT10c', 8.75727343794928e-06)
('eCpFGbmEjzo', 8.75727343794928e-06)
('lSybvRV0N0g', 8.757184897200275e-06)
('IV0_Jjvd4bU', 8.756860598363056e-06)
('E1u4n2ZWpU8', 8.756860598363056e-06)
('Og7CsvhOjfc', 8.756860598363056e-06)
('IC-ppy92JKY', 8.756860598363056e-06)
('pM6FnuN7SAU', 8.756860598363056e-06)
('KYzotiwQV2w', 8.756860598363056e-06)
('_D687tyQUyM', 8.756860598363056e-06)
('FpvtZtXVAuk', 8.75612517576797e-06)
('yvo6PKYRyTw', 8.755436765398427e-06)
('3L4Q_AJascc', 8.750204478365737e-06)
('6iCbDrUxOtg', 8.750112450005663e-06)
('DMWFzQsDDUM', 8.749897819443025e-06)
('m_Vxq6pmKc4', 8.749774363045644e-06)
('XKckRXKRmRg', 8.74919414909965e-06)
('abXB97zZe-U', 8.749026675369364e-06)
('Oz9AjQc3iq0', 8.749026675369364e-06)
('iuKBupdqBlE', 8.749026675369364e-06)
('uGvfYRPuc_4', 8.749026675369364e-06)
('-ngx0WoEgIk', 8.749026675369364e-06)
('HwVTz8E2xA8', 8.749026675369364e-06)
('ITrYQTBc2H4', 8.749026675369364e-06)
('cdSdj_z1Ryc', 8.74586229172615e-06)
('K7QVWXUNsYk', 8.7456894604578e-06)
('hbcwCz-9ApI', 8.7456894604578e-06)
('U6XSYfnNwUM', 8.7456894604578e-06)
('o1hDjJz3coo', 8.741248320917546e-06)
('7KYfWVnZNj8', 8.739692293707704e-06)
('suBebo3Fg9I', 8.739498854536115e-06)
('A8GclO6kt4c', 8.739498854536115e-06)
('9sEUIZsmTOE', 8.739154079803455e-06)
('Y7u4bEgQmbo', 8.738253539837857e-06)
('UxNmaaWr13k', 8.73802643813507e-06)
('D9GDWBvhlBk', 8.73802643813507e-06)
('Xrs05oVvhsw', 8.73116792522578e-06)
('DWYG0d5_kf4', 8.729877151285971e-06)
('xNreOSGWiLI', 8.72868049711635e-06)
('QIjOAPCZ2wE', 8.727485336115441e-06)
('U6STtRLTWEc', 8.727461695023768e-06)
('Dnzh1uqU9Bk', 8.726928622126356e-06)
('d3SSnutvlL8', 8.72671409053259e-06)
('P4sWRNREJxk', 8.72671409053259e-06)
('oDCrrR5KDgs', 8.72671409053259e-06)
('iE8bY29zKfE', 8.72665958109519e-06)
('8s-Urb8ymUo', 8.725275755454958e-06)
('m20gGNU-arI', 8.725275755454958e-06)
('Hg5f-m6jniQ', 8.724855490096252e-06)
('SNMFSp2i7eY', 8.72466091294689e-06)
('RA6dw7a_MEU', 8.724530425762757e-06)
('6-fjAJEQCDw', 8.724530425762757e-06)
('cOFMQaz1b_E', 8.724412371129136e-06)
('5a4RVFQgWnY', 8.722656824871296e-06)
('vmH2xA_KWLA', 8.719898188133135e-06)
('aA20dKc3kK8', 8.719208760981858e-06)
('lv4Potdpjhw', 8.719208760981858e-06)
('XjFexU3BIkY', 8.718804274894714e-06)
('qgJHPZkgG7M', 8.71756481298265e-06)
('vaYQOzEJcys', 8.716340048857832e-06)
('3PA0nnkDfxU', 8.716290838770174e-06)
('_MuWXd_N_-s', 8.713776377150555e-06)
('aawwRH9Wixw', 8.713776377150555e-06)
('186kl5DcI48', 8.713776377150555e-06)
('5XPw4sUSdC0', 8.713776377150555e-06)
('QuymNdkUc3E', 8.713776377150555e-06)
('v1tMN4tGmvw', 8.712894388760011e-06)
('G0SdNzJ-0rg', 8.710830446905662e-06)
('I1TmaXKuqWk', 8.707668403022205e-06)
('afrBMsx6oKA', 8.706913211474779e-06)
('rOqqxDqJwB8', 8.70526350800853e-06)
('hUaCYgkLHGw', 8.705052745725082e-06)
('IyxI-cj-29c', 8.704507576137721e-06)
('hsytxnykhQE', 8.704012221902655e-06)
('Fhbs-ingC9Y', 8.702267539899095e-06)
('NqrBrxpmUa4', 8.702267539899095e-06)
('UeGgm4kJINo', 8.701823304433624e-06)
('HlEusuW5yj0', 8.701823304433624e-06)
('JrPvKOn1d3Q', 8.701823304433624e-06)
('Sd5JYLBF4qw', 8.701823304433624e-06)
('SNZHVNAnFMc', 8.701823304433624e-06)
('gHxeZevize0', 8.700797059962033e-06)
('rdRy1HpckMA', 8.698926485336884e-06)
('EbAXe_GE-tI', 8.696542805850482e-06)
('xK48fTud9Rg', 8.695801901910364e-06)
('5s4A0f9C4cc', 8.694105808873936e-06)
('dkN7PlmTg3o', 8.69408445790831e-06)
('JL_LNE_Ymqg', 8.69408445790831e-06)
('Pk3xf_cGXGI', 8.69408445790831e-06)
('hJ0coIRu_zQ', 8.69400996730205e-06)
('YIVJuIsi_Ks', 8.692480892102133e-06)
('ORfAz8_FyZk', 8.691355142932154e-06)
('F-8cAPdF_qM', 8.691208795217488e-06)
('zCu8ZaIjk0U', 8.68940225832609e-06)
('lQ1mWsQNqCI', 8.688458188617324e-06)
('iCcvkJ2LT0c', 8.687939456679864e-06)
('buzVBu0bR-w', 8.686134055257276e-06)
('vl6D0Tz_1Aw', 8.684242456016637e-06)
('1i2gGb6aajw', 8.681829289401178e-06)
('oNzFVqPMejE', 8.680274715354673e-06)
('GTFF1BCyT-8', 8.680140561074619e-06)
('zeSGLT0nLQg', 8.680140561074619e-06)
('8oZW1m6YO0c', 8.67872960082863e-06)
('VHGenLNO78o', 8.676912950080778e-06)
('In4PQw0TTYA', 8.676882098593013e-06)
('SvP0jAmXsmE', 8.675965913997014e-06)
('h_nOaRm9JJM', 8.674941804518088e-06)
('dAthuFuv_6o', 8.673683984450993e-06)
('Qehxjub5lyo', 8.672576711006706e-06)
('f62sqnii7zc', 8.67255134650528e-06)
('e1DTCf2GSGw', 8.67255134650528e-06)
('yVJT9rGlIhM', 8.67255134650528e-06)
('8O_F8_Fl9oE', 8.67255134650528e-06)
('Qs-4ASeUU9E', 8.671884062294905e-06)
('_L_4SvkKxYg', 8.671620201298273e-06)
('fZwyV_Z9lM8', 8.671620201298273e-06)
('8jEEsMLnlRQ', 8.671620201298273e-06)
('aIzwcEO7gHY', 8.671620201298273e-06)
('F3uBSCY8ofE', 8.670266155215234e-06)
('UCQavxR_i_8', 8.670107643172196e-06)
('pk31xFbckhQ', 8.667673202466448e-06)
('nYMzD0kCw1Q', 8.667626678827128e-06)
('nd0G4KRWQuE', 8.667098108611343e-06)
('iRLxxEqkRnc', 8.662136621668525e-06)
('zW_mNjSqqTM', 8.661286814539306e-06)
('XxnHjsVrNu4', 8.661023925450089e-06)
('rFU_SbH5Gcw', 8.658610716551087e-06)
('lBqqwfMX-48', 8.658276576325367e-06)
('wAPjN5KWXsc', 8.65803203758159e-06)
('s50srfevtkY', 8.655791061864257e-06)
('8Dkyx66ZXEQ', 8.655051355719905e-06)
('DoMtjJXL6e8', 8.654474014378346e-06)
('YUvq7SUkJhk', 8.654129589978241e-06)
('Uzl8Aw7MsRc', 8.653295044944761e-06)
('pYmqRn7d-2I', 8.653295044944761e-06)
('D34k9grkFw8', 8.652836660378854e-06)
('h8UpHfYa8o0', 8.652754508622303e-06)
('Qa3RZ6u8iqM', 8.652011382588626e-06)
('OLtTQaM6mxY', 8.650903048371963e-06)
('El0VTvExuqQ', 8.650137409424493e-06)
('zwSFXDpXx2c', 8.649722820172817e-06)
('gcpgVMLktew', 8.649722820172817e-06)
('SqwWqQmofFY', 8.648763590971453e-06)
('B113HwA6vzY', 8.648752111768616e-06)
('8VYKBQktRcQ', 8.645969892498159e-06)
('UslABn9zVxE', 8.641262967379594e-06)
('fWeDWsoDPzA', 8.639571739218215e-06)
('R5wPyu8DybM', 8.639571739218215e-06)
('m5NzUDlTX4c', 8.639571739218215e-06)
('0Upz9Tj01Xw', 8.639571739218215e-06)
('_iV14xuzz5c', 8.639571739218215e-06)
('d9Dyr-eYwNc', 8.639571739218215e-06)
('x1xzOIbuiQg', 8.639571739218215e-06)
('Xzhw2LdKzow', 8.639571739218215e-06)
('N7L8JnswtYg', 8.639540328287978e-06)
('e24gXujLqPU', 8.636607366779344e-06)
('A2qZt8l7Xy8', 8.63128271247131e-06)
('ddRPYVbQBeA', 8.63128271247131e-06)
('UcVafIKqiZM', 8.63128271247131e-06)
('njqRt7PH-5I', 8.62813373296488e-06)
('uB1VsIJpyY8', 8.627584713919836e-06)
('G2uhT4qUWdg', 8.627584713919836e-06)
('VliZUfuK_WE', 8.62539207871985e-06)
('GqkX6zvJjQ0', 8.624378170596018e-06)
('7YIbt8q8mmE', 8.62433113469447e-06)
('zN82NoChhEI', 8.624116634072308e-06)
('H23TCRYB6MI', 8.624116634072308e-06)
('EqkmcNl73Mk', 8.621241224769024e-06)
('0cIPsSXRrb0', 8.619614802269131e-06)
('x3XCAEkJudQ', 8.618088479586997e-06)
('Jv5Eoe8YH6E', 8.618088479586997e-06)
('sgpbQYwPrvs', 8.618088479586997e-06)
('yK2ucVW6BKY', 8.618088479586997e-06)
('U7FxB3ELsS4', 8.618088479586997e-06)
('8q_n8z3auC4', 8.618088479586997e-06)
('_Aziq0x_XPw', 8.618088479586997e-06)
('weoGpyvIqP8', 8.618088479586997e-06)
('hG2_f3okmtk', 8.618088479586997e-06)
('AGrDh5OLS-M', 8.618088479586997e-06)
('xD_KJGh2-GM', 8.617792750437292e-06)
('kKhF965krys', 8.617525942366351e-06)
('g0QB-icV04A', 8.615745537056696e-06)
('yymhyd2O6AU', 8.613529800848466e-06)
('hb8iEHG85VE', 8.611371054089106e-06)
('2xqiqNn1RIM', 8.61066776275343e-06)
('aurmHUE1Zfk', 8.608035543160677e-06)
('9ZJ0hYQXuO8', 8.608035543160677e-06)
('Hl2BpVPM39o', 8.607965854943788e-06)
('ml-tLE8nhx0', 8.60389501148122e-06)
('wp5lKyTTqpQ', 8.603088402723239e-06)
('7KtT3-BUl5A', 8.601973066949606e-06)
('zYLzgcyxbns', 8.601312079127304e-06)
('I4mic8n1ALo', 8.600782923379738e-06)
('usbv09CHePg', 8.598961391180866e-06)
('nDysRotWh-A', 8.598961391180866e-06)
('1zaqNvtm0Dc', 8.598933948215827e-06)
('RDHgWW6lBSI', 8.598278345769164e-06)
('sKUxWEzmqZo', 8.598278345769164e-06)
('q9jRMT5_W60', 8.598278345769164e-06)
('lwdFzNm2GKM', 8.596957312621092e-06)
('DbteyQDQjhM', 8.596941061797509e-06)
('EUG-sU4q3tI', 8.594112747041669e-06)
('2IFotfsTNqs', 8.593620847379894e-06)
('86qLndryzH8', 8.592931284721874e-06)
('8kfW6sZsgFg', 8.590364375230933e-06)
('ttXRPd-awM8', 8.590364375230933e-06)
('WKhuMJh3Byo', 8.589664710239225e-06)
('KGZaScVhzOo', 8.589664710239225e-06)
('683Gc21LCvk', 8.589664710239225e-06)
('lx6RDgTELbE', 8.589102654415339e-06)
('KVnHCxnYyR0', 8.589033446870318e-06)
('bcrxWEHTb-0', 8.585275218943074e-06)
('8JYBHGLDUZ0', 8.584715874795798e-06)
('U1ArsmGy8u4', 8.584506360722203e-06)
('R3F-wiv3aSk', 8.583188721444177e-06)
('cxOlKvvLXP8', 8.58249907965043e-06)
('GRFMG5C2PPA', 8.58249907965043e-06)
('qkH8TnQqbMY', 8.579558815988929e-06)
('RT0B-3_lXAA', 8.579558815988929e-06)
('8SXvfWSz9vM', 8.579558815988929e-06)
('hY0PgSAaIZE', 8.579558815988929e-06)
('G7kqpY8KtKI', 8.577838627684248e-06)
('xJukxV0l3eU', 8.574639799614916e-06)
('VHfDxPClUeg', 8.570652703214679e-06)
('Aus7I7MhaOM', 8.567514415694123e-06)
('yA3tkJh13qA', 8.566335826226557e-06)
('glF58B5_DZY', 8.566335826226557e-06)
('PjVMaUY3tBc', 8.565482866725706e-06)
('_avMIT7aouA', 8.565471052756761e-06)
('Ny1iGizIXE0', 8.565471052756761e-06)
('gYcAMQJWaD8', 8.565471052756761e-06)
('w34VVRTFsrA', 8.565471052756761e-06)
('VeH1--lwphU', 8.565471052756761e-06)
('Js7dkeTgrN4', 8.565471052756761e-06)
('PIDidXmAztk', 8.565471052756761e-06)
('2jmLH20WL-Q', 8.565471052756761e-06)
('je653Hxh0Ns', 8.565471052756761e-06)
('XLaLabYhh3Q', 8.565471052756761e-06)
('6cryezeqBQo', 8.56459291315864e-06)
('exAaHfxM1iM', 8.563395971743864e-06)
('tmRvz1nWu68', 8.562499456982405e-06)
('Gb2ufCj4xps', 8.561396884359682e-06)
('0p4y-AY7sPw', 8.561125994803305e-06)
('29u6acGR48U', 8.560924890142495e-06)
('Ei6LO6x5oek', 8.560322927583795e-06)
('p2mAvjA1zDs', 8.559978758261339e-06)
('6yxJM5F9evE', 8.558597984032845e-06)
('I1flr4-h5xc', 8.558597984032845e-06)
('MopHqddHL1k', 8.558597984032845e-06)
('OUsCBXPh2Qw', 8.557387582220881e-06)
('-e_y6qt3_0w', 8.556266801133175e-06)
('0-9eCKM3GhE', 8.55588688890723e-06)
('jUQ2c9oiR6I', 8.555059408922502e-06)
('glpiM51VAsY', 8.553439565042733e-06)
('VDrGyA3ZtnQ', 8.553413087290595e-06)
('rgZyE0Egs58', 8.553354384070238e-06)
('HX5t79q8JlI', 8.552715836971529e-06)
('pPG04hsXOZQ', 8.550810782984898e-06)
('f5RLzNGGeMg', 8.547898021528052e-06)
('0s8qT29x9Pw', 8.547898021528052e-06)
('vyVTkf8TnHc', 8.547898021528052e-06)
('JcqR1DsREqk', 8.547898021528052e-06)
('7rOX815efFY', 8.547898021528052e-06)
('QYKb_ZCdr5g', 8.547898021528052e-06)
('ButxnqAXKqQ', 8.547898021528052e-06)
('816wuOd_5E0', 8.547898021528052e-06)
('OYWIgRDPaL8', 8.547898021528052e-06)
('u6p-IdxQTwU', 8.547898021528052e-06)
('jyrghLKqQ5A', 8.547898021528052e-06)
('2hLZBIxHqEM', 8.546816219309327e-06)
('Shy6pmnDSmM', 8.54578010905389e-06)
('9Vr-lFGRiX8', 8.545413137867079e-06)
('O61Do03ZCjw', 8.545001143023763e-06)
('i5Lwa1MjplM', 8.544337714573606e-06)
('6RDCg3ozm9I', 8.544337714573606e-06)
('SwwWdSor-CY', 8.544337714573606e-06)
('_j-ak7Zozjc', 8.544337714573606e-06)
('yBH8W0-HgMY', 8.544337714573606e-06)
('PLJCrgYIiYA', 8.544337714573606e-06)
('KCKdqQVIioY', 8.543765606669981e-06)
('Nz3liwT_P2A', 8.5419493093964e-06)
('7a1Jh-q2JyY', 8.53854195557573e-06)
('8kOIKAzKvvg', 8.53854195557573e-06)
('FXoixxsdcuE', 8.53854195557573e-06)
('pjJ8c3wTkn8', 8.53671750630715e-06)
('ub9IgcxPu64', 8.53671750630715e-06)
('u2pW7PSyZhw', 8.53608697395787e-06)
('XCoxcgJ7j6c', 8.535317324799001e-06)
('MaYOeRARwfU', 8.533210673689137e-06)
('BvICbcKxZzA', 8.53182004208582e-06)
('DtSY-wn6xek', 8.530559048584899e-06)
('ltP2t9nq9fI', 8.529619566000255e-06)
('u6aOx0X8gCs', 8.528913482516163e-06)
('oe1DIMznUn8', 8.528913482516163e-06)
('cEo5rb-Y3ZQ', 8.528913482516163e-06)
('DpMHg8fE0U0', 8.528913482516163e-06)
('1CvR7Y-_lK8', 8.528913482516163e-06)
('xQKHgbIB5Z8', 8.528913482516163e-06)
('NxacFPJNF6Q', 8.528476152150254e-06)
('nP2v45p7Pqo', 8.527044902491354e-06)
('xvUO4tvjzKk', 8.526975751282486e-06)
('W_ds0I4EtzE', 8.52634683666967e-06)
('ReVvp0rCvU0', 8.52634683666967e-06)
('ZzcIVLUFi6E', 8.526102099484814e-06)
('O7-NFB41Bsc', 8.52258221484646e-06)
('yFZl86Qg8QY', 8.521003694372047e-06)
('CofmKfyNlik', 8.520676566796863e-06)
('SdgxMIF3Gks', 8.520066170922104e-06)
('0ci1Dc_EddI', 8.520039860966202e-06)
('0Ln3DW6IH6U', 8.518513354308388e-06)
('B9vZIZ1MXEA', 8.516460568240882e-06)
('Mh0XXIYFLas', 8.516095157640635e-06)
('BMcpgsxU_-E', 8.516095157640635e-06)
('kZeRqcTO_do', 8.51489118049097e-06)
('p4emySqJS9A', 8.513510814798864e-06)
('FTvtsoRs9cE', 8.513321873483194e-06)
('MsNPELxQnhQ', 8.513098057170949e-06)
('oyzj0CBphuQ', 8.512335247765305e-06)
('R2MfQmhxwyw', 8.512324452007127e-06)
('q1nQBwO_ht8', 8.512324452007127e-06)
('SSMagksWpDg', 8.512324452007127e-06)
('gI2PV0IC0PA', 8.51048480655159e-06)
('xbsIneYz-sY', 8.509337576246832e-06)
('HjNVIhavuZo', 8.509337576246832e-06)
('3HqRvq5XRTA', 8.507510779933887e-06)
('mJ-MZUozWqE', 8.505055363391108e-06)
('PE7bJ8yymJ8', 8.50500383277337e-06)
('V3hULw3HswU', 8.504560174239353e-06)
('KTTYx6Q-Vsc', 8.503158487253948e-06)
('BbFoUGkET-0', 8.501844004172094e-06)
('NUiUhzrAjZk', 8.500532915700809e-06)
('x7GJ36d7rUc', 8.4989654193647e-06)
('tF6W1XIGXec', 8.4989654193647e-06)
('kKREHNm-3ig', 8.4989654193647e-06)
('PCbvsheQQnA', 8.498921962000902e-06)
('v15in-zwuu8', 8.498921962000902e-06)
('5AE3sgpbvz8', 8.498921962000902e-06)
('VFT9Ldsdz_A', 8.498921962000902e-06)
('iRwz65vKHiU', 8.498921962000902e-06)
('iPEuCk4gJEI', 8.498921962000902e-06)
('2l084ANJ3Q0', 8.498921962000902e-06)
('DOUeHnlQHYE', 8.498921962000902e-06)
('aunYalqHKkQ', 8.498921962000902e-06)
('piaiIiQX59Y', 8.498921962000902e-06)
('ufVCDQ1cx7k', 8.498921962000902e-06)
('OziNwo6K9ds', 8.497806780890135e-06)
('c8Yd19_fPro', 8.496273527140483e-06)
('N7mu3JnPTAI', 8.495966696535672e-06)
('a4sewBu1k5c', 8.49338698154276e-06)
('Vr0jD4qgCS4', 8.492346513942773e-06)
('3Y36nYS_GQU', 8.49145968138086e-06)
('KU9qgFqeaB0', 8.491366299650094e-06)
('N11a0CKd9Cc', 8.490625418774154e-06)
('CB_IFG9SvdI', 8.489955414180995e-06)
('zybBcva7xt8', 8.489800923847404e-06)
('rT90keJ51bY', 8.489562824102024e-06)
('8zq_eZzuL-c', 8.489360542599985e-06)
('mNbn12rdPcw', 8.482338002279988e-06)
('h66QT4J1Ayg', 8.480475636029958e-06)
('U-Qw1ClCVN8', 8.480194809587763e-06)
('D0Oh8_av7o4', 8.480191050334292e-06)
('so7ISLZcA2M', 8.480191050334292e-06)
('7T9Wo4V0bHM', 8.480191050334292e-06)
('aLw9WQY8eIs', 8.480191050334292e-06)
('ql5BlLzxDyc', 8.4796136244112e-06)
('whyOJiEugnc', 8.477007694346798e-06)
('E_ZdMSVd-08', 8.476848133487694e-06)
('D80B0HCyQpQ', 8.476848133487694e-06)
('edRaJlolyOo', 8.476848133487694e-06)
('ykx0IkkxIEI', 8.47657261061257e-06)
('-XWzXdJ5pFY', 8.47657261061257e-06)
('2EQ2h6bg-4g', 8.47657261061257e-06)
('be4IM2lZNUg', 8.47657261061257e-06)
('dTfUiYsaQ0k', 8.47657261061257e-06)
('q57PEJOpuRI', 8.47657261061257e-06)
('GyL-8GEfF1Q', 8.47657261061257e-06)
('TOcnPBRGcL8', 8.47657261061257e-06)
('wC3N7ItHess', 8.47657261061257e-06)
('w5vwZpeZGkM', 8.475506844576435e-06)
('WLW-oRP5M7U', 8.475506844576435e-06)
('VR_DUPy8y8w', 8.475506844576435e-06)
('fg2D-7mfcOk', 8.475506844576435e-06)
('8VoJ--_95GY', 8.475506844576435e-06)
('cTrEoe99hFA', 8.475506844576435e-06)
('SngX9awG9jg', 8.475506844576435e-06)
('KWqL4MuozAw', 8.47446442552166e-06)
('D4NxhqRpIfk', 8.47284466579415e-06)
('N2nYFp1g0aA', 8.472631936866116e-06)
('I74XhC5mK5g', 8.471834767391822e-06)
('6itrTFg_HVI', 8.469305146003883e-06)
('Lp-45-_JWmc', 8.469305146003883e-06)
('NoEL5_NI8O8', 8.46892538482107e-06)
('5W2pXChh2Vw', 8.467472533176554e-06)
('48fpcYd5h6U', 8.465530851607915e-06)
('U0b4vBpD0bo', 8.465483290877584e-06)
('UR8liuibbEc', 8.465483290877584e-06)
('2M8Y7V4NNsg', 8.465483290877584e-06)
('oSzOJO3qYiU', 8.462517955157329e-06)
('9u-ksKnQh1U', 8.460153441631902e-06)
('ws5cmAP9rks', 8.460153441631902e-06)
('GeHfNrrq2cI', 8.459196081767896e-06)
('3VIzgL6O1O8', 8.458353453580433e-06)
('MQcFZnSQs-w', 8.45803763424125e-06)
('toBb4Pzzo2o', 8.45803763424125e-06)
('wky1U4trMtc', 8.452931925982964e-06)
('5ZtyZWmOLOQ', 8.45175310661429e-06)
('_GVrMy_sBOE', 8.44885060389557e-06)
('4uJtCKC7qB0', 8.448432600724399e-06)
('UJdP7pgs_po', 8.448423143279755e-06)
('CebRfSFnWGM', 8.448423143279755e-06)
('ESOVrc4K3CQ', 8.448423143279755e-06)
('WauFkb4jmCI', 8.448423143279755e-06)
('QAiDPEPn0Hs', 8.448423143279755e-06)
('vKRtkviCG5Q', 8.448423143279755e-06)
('xf-VSVqXgzU', 8.448423143279755e-06)
('EscWg2n4vR4', 8.448423143279755e-06)
('Y-TPaAnKgjQ', 8.447709825917354e-06)
('dt0slvvS5SI', 8.447709825917354e-06)
('XesXjkDLImg', 8.447622332548942e-06)
('_b4GLWqM-gk', 8.446933722874753e-06)
('ZF8hbkI62aY', 8.446595302687194e-06)
('3xcHysLbSk4', 8.443524076766618e-06)
('H8YJdexe218', 8.443242720822049e-06)
('cwC7vaeBnpE', 8.441333848349511e-06)
('pEy0FCL27Dw', 8.441017452818602e-06)
('TYxKwb5MShY', 8.43924390926213e-06)
